DATE,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
2014-01-03,1234.5,907.4,"128,992.90",751.5,"1,309.80","1,116.50","76,810.60","7,470.10","2,689.20","4,630.20",14944857.0,"4,534.30","40,736.00","26,039,308.50","8,590.00","1,302,595.00","40,980.10","13,147.60","1,374.60"
2014-01-10,1244.3,910.7,"129,464.20",755.4,"1,355.40","1,123.20","76,526.40","7,528.50","2,695.20","4,666.60",14804086.5,"4,570.10","41,062.70","26,238,744.00","8,663.60","1,319,141.40","41,099.30","13,274.50","1,383.70"
2014-01-17,1250.0,923.7,"130,387.50",761.7,"1,370.60","1,139.00","77,063.10","7,562.40","2,785.40","4,688.30",15112500.0,"4,591.30","41,043.80","26,343,750.00","8,700.30","1,328,087.50","41,998.90","13,546.30","1,425.50"
2014-01-24,1267.0,926,"129,614.10",767.6,"1,402.70","1,133.80","79,443.40","7,663.80","2,947.60","4,751.80",15429526.0,"4,653.70","41,622.20","26,695,690.00","8,822.10","1,375,455.20","43,728.10","14,054.80","1,453.50"
2014-01-31,1251.0,926.3,"127,889.70",760.1,"1,389.90","1,132.00","78,287.60","7,578.90","2,828.80","4,691.90",15278463.0,"4,595.10","41,315.50","26,346,060.00","8,709.20","1,356,446.80","43,970.70","13,916.10","1,430.00"
2014-02-07,1259.3,924.5,"128,758.30",768.2,"1,389.10","1,131.20","78,158.50","7,634.80","2,792.50","4,722.80",15316257.8,"4,625.20","41,311.00","26,563,878.80","8,764.60","1,353,001.20","43,824.40","13,919.10","1,405.40"
2014-02-14,1320.0,963.9,"134,415.60",788.9,"1,448.30","1,178.00","81,650.60","8,003.70","2,882.80","4,950.80",15615600.0,"4,848.40","42,702.00","27,819,000.00","9,188.80","1,397,906.40","46,360.60","14,339.60","1,462.10"
2014-02-21,1323.3,963.4,"135,818.40",795.2,"1,472.00","1,174.70","82,240.00","8,060.20","2,879.10","4,963.00",15534955.0,"4,860.30","43,055.90","27,907,342.50","9,214.10","1,420,204.50","47,005.90","14,465.20","1,475.90"
2014-02-28,1326.5,960.7,"135,395.90",793,"1,465.70","1,167.60","81,978.40","8,152.40","2,919.80","4,975.20",15407297.5,"4,872.20","43,137.80","27,979,864.50","9,237.20","1,419,474.40","47,542.80","14,218.50","1,485.90"
2014-03-07,1335.3,962.3,"137,958.00",798.3,"1,480.90","1,172.00","81,762.00","8,176.00","2,941.70","5,007.60",15255231.3,"4,904.40","43,215.40","28,159,087.30","9,293.90","1,422,335.00","48,654.40","14,309.90","1,472.00"
2014-03-14,1385.0,996.4,"140,425.20",833.1,"1,537.80","1,208.40","84,892.90","8,519.40","3,071.20","5,194.40",15802850.0,"5,087.10","44,692.60","29,211,035.00","9,640.70","1,483,750.50","50,744.10","14,811.60","1,534.60"
2014-03-21,1336.0,968.4,"136,606.00",809.9,"1,496.20","1,179.20","81,384.40","8,319.50","2,984.20","5,010.50",15278496.0,"4,907.10","43,267.70","28,162,880.00","9,301.40","1,441,918.10","48,417.30","14,544.80","1,468.50"
2014-03-28,1294.8,941.4,"133,165.00",777.7,"1,431.70","1,147.90","77,544.50","8,043.00","2,833.80","4,856.00",14760150.0,"4,755.60","42,074.20","27,306,277.50","9,023.00","1,384,217.20","46,329.10","13,707.00","1,399.90"
2014-04-04,1297.3,946.6,"134,044.80",782.5,"1,425.20","1,156.60","77,643.70","8,056.70","2,738.90","4,865.30",14680978.3,"4,764.80","42,090.60","27,339,543.80","9,048.20","1,363,747.00","45,757.90","13,670.40","1,397.00"
2014-04-11,1318.0,948.4,"133,922.00",787.2,"1,444.10","1,152.90","79,549.90","8,187.30","2,786.00","4,943.00",15047606.0,"4,841.00","42,538.50","27,803,210.00","9,196.50","1,369,810.60","46,981.80","13,811.60","1,401.50"
2014-04-18,1299.0,940,"133,017.60",773.2,"1,429.70","1,146.00","78,375.80","8,077.70","2,757.80","4,871.90",14843673.0,"4,771.20","41,822.60","27,406,302.00","9,078.10","1,349,401.20","46,246.40","13,632.80","1,392.70"
2014-04-25,1301.3,940.4,"132,935.70",774.7,"1,436.60","1,146.40","78,954.00","8,137.50","2,776.00","4,880.30",15048956.3,"4,779.60","41,970.50","27,457,676.30","9,103.00","1,353,963.60","46,896.90","13,847.40","1,403.30"
2014-05-02,1281.3,924.2,"131,123.10",759.5,"1,406.90","1,125.70","76,878.80","8,019.60","2,692.70","4,805.60",14792031.3,"4,706.00","41,453.60","27,024,125.00","8,977.90","1,319,431.30","45,911.00","13,403.40","1,384.20"
2014-05-09,1291.3,938.5,"131,475.10",766.5,"1,407.10","1,144.80","77,297.50","8,042.30","2,684.60","4,843.10",14899733.8,"4,742.90","42,124.50","27,226,006.30","9,100.60","1,323,608.70","45,439.90","13,400.10","1,380.30"
2014-05-16,1291.5,942.6,"131,035.60",767.4,"1,404.30","1,151.20","75,609.60","8,051.30","2,708.50","4,843.40",14746347.0,"4,743.70","41,960.80","27,273,897.00","9,184.80","1,322,237.70","44,883.90","13,362.30","1,378.80"
2014-05-23,1291.5,947.7,"131,707.20",767.8,"1,403.70","1,157.30","75,380.30","8,055.30","2,688.40","4,844.00",15000772.5,"4,743.70","42,017.70","27,262,273.50","9,212.80","1,323,722.90","44,105.10","13,322.90","1,397.90"
2014-05-30,1250.5,916.7,"127,275.90",745.7,"1,356.90","1,118.30","74,117.80","7,812.10","2,622.30","4,690.30",14599587.5,"4,593.10","41,078.90","26,435,570.00","8,939.20","1,276,572.90","43,638.10","13,221.70","1,344.30"
2014-06-06,1247.5,914.7,"127,918.70",742.4,"1,364.30","1,115.00","73,558.80","7,797.90","2,591.20","4,679.30",14762915.0,"4,582.20","40,502.60","26,403,337.50","8,920.90","1,272,574.80","42,927.70","13,194.20","1,337.10"
2014-06-13,1273.0,940.8,"129,871.50",750.5,"1,383.10","1,146.10","76,042.70","7,902.00","2,696.90","4,774.60",15015035.0,"4,675.90","41,219.70","26,993,965.00","9,099.20","1,299,032.90","43,814.80","13,592.10","1,355.00"
2014-06-20,1312.5,966.2,"134,045.60",771.6,"1,411.90","1,176.50","79,069.60","8,172.40","2,809.80","4,923.10",15725062.5,"4,820.80","42,601.10","27,962,812.50","9,385.00","1,340,574.40","45,239.90","14,036.00","1,398.50"
2014-06-27,1317.5,965.8,"133,555.00",774.1,"1,405.40","1,174.30","79,175.20","8,193.10","2,800.50","4,941.40",15803412.5,"4,838.90","42,770.00","28,069,337.50","9,421.30","1,336,577.40","44,423.70","13,987.90","1,399.40"
2014-07-04,1319.3,970.5,"134,669.00",768.7,"1,404.50","1,179.80","78,874.00","8,183.40","2,814.40","4,947.90",15666093.8,"4,845.50","42,696.20","28,088,151.80","9,434.50","1,331,782.90","45,469.00","14,183.00","1,410.10"
2014-07-11,1335.0,981.4,"135,275.60",780.1,"1,431.90","1,191.50","80,269.60","8,281.00","2,829.80","5,006.90",15492675.0,"4,903.50","42,912.20","28,285,980.00","9,546.20","1,360,818.90","45,685.70","14,309.60","1,423.10"
2014-07-18,1307.3,967,"132,555.20",765.6,"1,403.70","1,174.80","78,865.70","8,115.00","2,775.80","4,902.80",15187630.5,"4,801.70","42,004.60","27,726,772.50","9,346.30","1,346,153.80","45,939.40","13,923.80","1,392.50"
2014-07-25,1294.8,964.1,"131,844.40",763.1,"1,400.00","1,171.40","77,759.50","8,017.20","2,707.60","4,855.80",14990615.5,"4,755.90","41,235.20","27,459,058.00","9,257.50","1,328,659.50","45,487.20","13,612.50","1,376.70"
2014-08-01,1291.3,961.4,"132,288.60",767.1,"1,409.10","1,169.00","78,774.60","7,977.70","2,758.80","4,842.70",15269031.3,"4,742.90","41,535.60","27,395,160.00","9,231.50","1,334,158.20","46,213.10","13,835.90","1,387.40"
2014-08-08,1309.8,976.3,"133,411.10",780.7,"1,437.70","1,184.90","80,137.10","8,061.60","2,818.20","4,912.40",15426235.5,"4,810.70","42,084.90","27,773,248.80","9,363.90","1,351,400.10","47,397.20","13,992.50","1,412.10"
2014-08-15,1296.0,968.2,"132,580.80",776.8,"1,413.20","1,170.70","78,883.00","7,976.10","2,815.30","4,861.00",15129504.0,"4,760.30","41,311.30","27,446,688.00","9,267.70","1,320,766.60","46,897.30","13,742.40","1,392.80"
2014-08-22,1277.3,964.7,"132,782.90",770.6,"1,398.30","1,167.30","77,165.10","7,857.30","2,784.90","4,790.20",14920834.5,"4,691.30","40,823.50","27,045,768.80","9,133.50","1,302,680.10","46,117.70","13,651.90","1,372.10"
2014-08-29,1285.8,978.1,"133,756.60",775.3,"1,396.80","1,179.80","77,966.00","7,896.10","2,776.70","4,822.10",15049703.8,"4,722.60","41,075.90","27,257,900.00","9,194.70","1,305,614.80","47,726.50","13,692.30","1,376.80"
2014-09-05,1266.0,977.5,"133,031.30",776.3,"1,378.20","1,179.20","76,272.10","7,769.80","2,732.40","4,748.10",14880564.0,"4,650.00","40,509.50","26,836,668.00","9,052.30","1,294,472.30","46,904.00","13,543.50","1,350.50"
2014-09-12,1231.5,949.2,"131,992.20",757,"1,364.00","1,148.40","75,050.10","7,553.70","2,721.30","4,619.00",14555098.5,"4,523.30","39,694.90","26,083,170.00","8,803.30","1,276,572.90","46,492.80","13,535.40","1,360.00"
2014-09-19,1219.8,950.5,"132,904.00",748.3,"1,338.40","1,147.50","74,251.10","7,491.50","2,725.80","4,574.80",14597968.0,"4,480.10","39,273.50","25,846,502.50","8,728.30","1,269,637.80","46,875.60","13,518.00","1,365.80"
2014-09-26,1213.8,956.5,"132,711.40",747.2,"1,355.30","1,154.30","74,635.30","7,437.60","2,748.20","4,552.90",14698512.5,"4,457.90","39,267.20","25,701,156.30","8,680.00","1,273,357.30","47,539.00","13,635.50","1,386.00"
2014-10-03,1195.0,955,"131,187.10",748.5,"1,345.20","1,156.20","73,870.70","7,334.40","2,745.90","4,483.40",14551515.0,"4,389.20","39,007.20","25,337,585.00","8,544.90","1,282,008.00","47,726.80","13,559.10","1,378.00"
2014-10-10,1219.0,964.5,"131,481.30",758.9,"1,363.00","1,166.10","74,554.00","7,473.80","2,782.00","4,572.50",14877895.0,"4,477.50","39,529.70","25,873,275.00","8,718.90","1,306,963.00","49,205.70","13,490.40","1,397.60"
2014-10-17,1234.3,966.5,"131,645.10",766.8,"1,388.80","1,167.00","75,573.10","7,554.20","2,773.40","4,630.30",14909740.0,"4,533.50","40,005.80","26,122,901.30","8,828.60","1,312,649.60","50,167.20","13,685.60","1,407.50"
2014-10-24,1232.8,973.7,"133,223.30",767,"1,385.00","1,174.20","75,425.80","7,540.40","2,751.60","4,625.30",14879292.5,"4,527.90","39,978.10","26,193,472.00","8,817.10","1,302,622.30","51,527.70","13,482.50","1,400.90"
2014-10-31,1164.3,929.1,"130,559.00",727.9,"1,313.00","1,120.40","71,497.80","7,118.90","2,584.80","4,367.80",14058318.8,"4,276.30","37,954.60","24,751,955.00","8,331.60","1,250,520.90","50,076.70","12,843.90","1,324.10"
2014-11-07,1154.5,928.6,"132,409.60",728.5,"1,310.20","1,117.80","70,856.90","7,069.00","2,609.60","4,331.70",14021402.5,"4,240.50","37,856.10","24,602,395.00","8,253.80","1,256,188.40","54,106.80","13,011.80","1,338.40"
2014-11-14,1169.0,934.2,"136,001.50",746.5,"1,319.90","1,122.10","72,086.40","7,168.70","2,609.30","4,386.30",14232575.0,"4,293.70","38,358.40","24,893,855.00","8,361.50","1,287,536.60","55,209.00","12,989.10","1,337.40"
2014-11-21,1203.8,971.7,"141,777.70",769.1,"1,353.00","1,167.80","74,181.70","7,369.80","2,674.30","4,516.40",14583431.3,"4,421.40","39,456.50","25,691,636.30","8,608.10","1,338,582.00","55,165.20","13,194.20","1,387.00"
2014-11-28,1182.8,951.2,"140,404.30",757.1,"1,352.80","1,142.80","73,648.10","7,265.00","2,626.70","4,438.90",14437829.3,"4,344.20","38,871.10","25,231,605.80","8,456.70","1,316,731.90","58,926.60","13,099.10","1,390.20"
2014-12-05,1194.0,971.3,"145,106.80",765.9,"1,364.70","1,167.90","73,941.40","7,344.30","2,699.40","4,481.60",14787690.0,"4,385.60","39,429.50","25,471,602.00","8,540.60","1,336,778.50","62,841.80","13,541.00","1,434.90"
2014-12-12,1217.0,977,"144,105.00",774.4,"1,406.00","1,173.40","76,158.00","7,529.10","2,793.30","4,567.90",15150433.0,"4,470.20","39,905.40","25,998,771.00","8,705.00","1,343,507.20","70,907.30","14,119.00","1,474.10"
2014-12-19,1195.5,976.7,"142,850.30",765.3,"1,389.70","1,175.10","75,797.70","7,436.00","2,764.70","4,488.20",14818222.5,"4,391.20","39,294.90","25,563,376.50","8,547.70","1,315,468.40","71,269.50","13,882.30","1,470.70"
2014-12-26,1175.8,965.6,"141,807.20",757.8,"1,365.30","1,161.30","74,603.70","7,322.60","2,729.30","4,412.70",14739202.0,"4,318.50","38,691.60","25,129,304.80","8,409.40","1,300,438.30","64,342.10","13,697.00","1,451.00"
2015-01-02,1172.0,975.9,"140,921.30",763.1,"1,376.20","1,172.90","74,135.50","7,273.40","2,746.10","4,400.00",14672268.0,"4,304.80","38,646.70","25,057,360.00","8,382.10","1,295,622.60","69,434.00","13,710.80","1,444.80"
2015-01-09,1217.8,"1,029.40","144,388.60",804.2,"1,444.10","1,236.10","75,640.50","7,560.80","2,791.00","4,572.20",15305899.8,"4,472.80","40,001.90","25,992,873.80","8,706.20","1,323,791.70","75,231.70","13,972.60","1,486.70"
2015-01-16,1277.5,"1,106.30","150,170.10",843.4,"1,530.30","1,096.50","78,655.70","7,940.90","2,980.30","4,796.00",16122050.0,"4,692.30","41,581.40","27,284,845.00","9,132.00","1,377,170.60","82,941.20","14,779.90","1,553.80"
2015-01-23,1294.8,"1,150.40","152,573.30",862.1,"1,605.50","1,136.50","79,533.30","8,068.20","3,040.20","4,868.30",16139058.8,"4,756.00","42,194.60","27,642,912.50","9,581.80","1,393,513.50","82,900.00","14,772.60","1,634.60"
2015-01-30,1260.3,"1,116.50","147,978.60",839.1,"1,603.50","1,158.90","78,235.90","7,880.10","3,079.70","4,739.80",16060626.0,"4,628.90","41,250.50","26,816,859.80","9,568.10","1,392,122.60","88,313.30","14,689.70","1,623.40"
2015-02-06,1241.0,"1,096.10","147,890.00",814.4,"1,553.20","1,147.80","76,971.80","7,748.90","3,074.60","4,657.20",15727193.0,"4,558.20","40,524.90","26,410,962.00","9,472.40","1,362,742.10","82,968.30","14,304.40","1,592.10"
2015-02-13,1232.5,"1,080.40","146,297.80",800.3,"1,534.70","1,147.60","76,543.20","7,691.80","3,032.20","4,624.20",15695887.5,"4,527.00","40,175.80","26,292,922.50","9,399.90","1,353,556.20","77,954.40","14,335.00","1,585.00"
2015-02-20,1208.3,"1,060.50","143,503.90",784.5,"1,511.60","1,135.90","75,195.40","7,550.70","2,960.60","4,532.80",15521179.5,"4,437.90","39,317.70","25,775,597.30","9,218.30","1,342,244.90","74,908.60","14,043.90","1,542.50"
2015-02-27,1214.0,"1,084.40","145,364.40",786.3,"1,518.60","1,156.80","74,879.30","7,611.70","3,045.30","4,553.10",15809922.0,"4,458.90","39,300.80","25,914,044.00","9,262.60","1,336,456.20","75,036.70","14,187.40","1,554.80"
2015-03-06,1175.8,"1,083.00","142,183.50",780.8,"1,483.20","1,155.50","73,363.90","7,360.00","3,100.90","4,409.40",15402325.0,"4,318.50","38,293.00","25,131,656.30","8,981.60","1,306,575.70","71,120.50","14,171.30","1,524.40"
2015-03-13,1152.0,"1,098.00","139,703.00",782.2,"1,473.00","1,157.20","72,744.80","7,212.60","3,032.50","4,320.50",15278976.0,"4,231.40","37,941.10","24,606,720.00","8,777.20","1,310,042.90","71,611.70","14,355.00","1,510.40"
2015-03-20,1183.1,"1,090.70","141,924.70",790.2,"1,485.70","1,153.80","73,675.20","7,340.30","3,043.60","4,437.90",15386215.5,"4,345.60","38,525.30","25,430,734.50","9,025.20","1,315,985.80","70,190.40","14,217.70","1,517.00"
2015-03-27,1195.8,"1,096.80","142,485.60",803.6,"1,504.00","1,148.80","74,851.00","7,431.60","3,117.20","4,485.70",15616495.0,"4,391.80","38,945.60","25,750,476.30","9,124.20","1,320,179.70","68,688.90","14,378.90","1,539.70"
2015-04-03,1198.5,"1,101.60","143,472.40",807.4,"1,508.10","1,149.50","74,678.50","7,430.80","3,105.10","4,495.80",15618852.0,"4,402.20","38,905.70","25,875,615.00","9,143.00","1,306,401.00","67,661.70","14,331.80","1,582.60"
2015-04-10,1207.4,"1,139.90","145,159.70",823.9,"1,520.50","1,182.70","75,134.80","7,501.50","3,177.50","4,528.80",15594132.6,"4,434.70","39,286.00","26,084,796.80","9,213.90","1,320,720.20","64,505.00","14,478.80","1,573.50"
2015-04-17,1203.4,"1,116.40","143,138.50",805.5,"1,473.90","1,147.00","75,227.40","7,457.60","3,237.70","4,513.40",15463047.5,"4,419.90","38,928.40","25,902,108.80","9,179.60","1,303,793.60","63,346.00","14,520.50","1,548.70"
2015-04-24,1183.0,"1,090.00","140,824.30",780.1,"1,440.70","1,130.40","75,323.20","7,328.00","3,218.90","4,436.60",15325765.0,"4,345.20","38,548.10","25,546,885.00","9,023.80","1,274,789.00","60,432.40","14,366.60","1,513.80"
2015-05-01,1176.0,"1,052.10","141,431.50",778,"1,432.40","1,099.60","74,707.30","7,292.10","3,185.10","4,410.10",15294405.7,"4,319.40","39,066.20","25,406,399.80","8,977.70","1,272,601.30","60,979.50","14,196.50","1,504.00"
2015-05-08,1186.0,"1,057.00","141,987.90",767.6,"1,434.40","1,102.90","75,571.30","7,366.40","3,198.60","4,447.50",15474928.0,"4,356.30","39,792.70","25,712,480.00","9,053.90","1,290,391.70","60,409.50","14,137.00","1,497.50"
2015-05-15,1220.5,"1,067.60","145,739.90",774.3,"1,468.00","1,120.30","77,328.40","7,571.40","3,145.80","4,577.10",15951935.0,"4,482.90","40,856.20","26,564,182.50","9,305.20","1,322,973.20","60,096.00","14,361.50","1,518.00"
2015-05-22,1204.1,"1,091.10","146,310.20",777.6,"1,481.70","1,135.10","76,424.20","7,462.50","3,122.80","4,516.20",15813445.3,"4,422.80","40,295.20","26,255,400.50","9,187.40","1,316,274.00","60,113.50","14,301.60","1,539.00"
2015-05-29,1191.4,"1,085.80","147,864.70",780.2,"1,485.00","1,122.40","75,879.10","7,377.20","3,171.00","4,468.10",15740776.8,"4,376.00","40,128.70","25,990,391.00","9,094.30","1,326,409.50","62,501.40","14,482.20","1,556.80"
2015-06-05,1164.6,"1,046.70","146,180.60",762.5,"1,453.50","1,094.70","74,627.30","7,221.90","3,115.20","4,367.80",15617286.0,"4,278.20","39,471.80","25,403,419.80","8,881.90","1,307,519.70","65,979.80","14,650.00","1,527.30"
2015-06-12,1182.8,"1,049.10","145,922.00",760.4,"1,455.90","1,095.90","75,735.50","7,344.00","3,212.60","4,435.60",15743068.0,"4,344.40","39,810.70","25,785,040.00","9,023.90","1,315,829.50","65,190.90","14,648.20","1,527.40"
2015-06-19,1203.4,"1,061.00","147,572.90",758.2,"1,477.80","1,107.90","76,342.60","7,473.00","3,246.30","4,513.00",16046135.6,"4,420.00","40,492.00","26,143,865.00","9,179.40","1,328,012.10","65,233.20","14,624.40","1,551.40"
2015-06-26,1170.5,"1,049.20","144,978.10",743.9,"1,444.40","1,094.40","74,395.30","7,267.80","3,118.10","4,389.70",15612129.0,"4,299.30","39,565.20","25,429,112.50","8,922.30","1,314,857.80","64,501.30","14,276.60","1,530.10"
2015-07-03,1168.0,"1,054.90","143,435.90",749.6,"1,469.30","1,101.30","74,095.50","7,246.40","3,145.60","4,380.40",15596804.3,"4,290.00","39,435.80","25,371,377.90","9,034.60","1,311,129.00","65,353.20","14,380.70","1,553.50"
2015-07-10,1159.3,"1,041.70","142,408.40",748.8,"1,474.40","1,091.70","73,414.60","7,205.20","3,094.60","4,348.00",15424486.5,"4,258.20","39,355.90","25,200,863.40","9,079.50","1,307,980.20","65,317.60","14,480.70","1,562.60"
2015-07-17,1132.8,"1,043.40","140,512.50",724.9,"1,471.40","1,087.70","71,895.10","7,033.10","3,001.70","4,248.90",15117216.0,"4,160.90","38,764.40","24,624,806.40","8,865.40","1,303,161.80","64,483.90","13,979.30","1,534.50"
2015-07-24,1080.8,984.5,"133,738.20",696.9,"1,414.70","1,040.30","69,272.30","6,710.80","2,959.80","4,053.20",14547568.0,"3,969.90","37,744.80","23,485,784.00","8,462.00","1,265,033.20","63,240.60","13,670.10","1,485.60"
2015-07-31,1098.4,998.3,"136,179.60",703,"1,432.30","1,060.80","70,273.40","6,819.60","3,042.20","4,119.80",14831695.2,"4,034.40","38,416.50","23,964,891.20","8,605.60","1,276,384.70","67,534.50","13,918.90","1,502.00"
2015-08-07,1093.5,997.8,"135,867.40",706.5,"1,436.60","1,074.00","69,698.30","6,791.00","3,037.30","4,101.10",14793961.5,"4,016.30","38,436.50","23,854,702.50","8,561.50","1,274,835.10","69,933.20","13,809.80","1,477.30"
2015-08-14,1118.3,"1,003.90","138,886.70",714.6,"1,460.00","1,091.60","72,719.80","7,150.10","3,170.90","4,195.30",15440796.0,"4,107.10","39,440.70","24,846,396.80","8,754.90","1,318,651.60","72,223.30","14,306.30","1,513.40"
2015-08-21,1156.5,"1,017.90","140,908.00",736.1,"1,522.00","1,095.70","76,575.30","7,387.80","3,373.20","4,337.50",16162087.5,"4,247.80","41,181.80","26,018,937.00","9,050.90","1,382,179.40","79,533.70","14,963.60","1,576.30"
2015-08-28,1135.0,"1,014.80","137,766.30",737.5,"1,499.20","1,091.90","75,154.00","7,250.70","3,320.00","4,257.50",15919510.0,"4,168.90","40,655.70","25,495,505.00","8,877.00","1,342,035.40","74,047.60","15,105.50","1,585.60"
2015-09-04,1118.3,"1,003.50","132,982.30",735.7,"1,482.50","1,088.10","74,643.30","7,118.90","3,366.40","4,193.40",15986502.0,"4,107.30","40,087.00","25,130,432.30","8,752.80","1,340,043.70","75,859.30","15,501.20","1,615.70"
2015-09-11,1100.3,969.8,"132,767.20",713.1,"1,457.90","1,071.60","73,018.10","7,013.20","3,350.40","4,125.50",15752279.3,"4,041.00","39,653.00","24,723,717.80","8,615.40","1,301,298.70","74,376.90","14,912.80","1,552.50"
2015-09-18,1141.5,"1,004.20","136,797.40",732.6,"1,501.20","1,097.80","75,067.90","7,266.20","3,425.00","4,280.70",16366827.0,"4,192.50","40,595.20","25,655,212.50","8,936.20","1,330,680.80","75,259.70","15,153.00","1,579.70"
2015-09-25,1146.7,"1,025.10","138,446.50",755.5,"1,528.00","1,122.00","75,924.60","7,305.30","3,489.70","4,300.50",16784662.7,"4,211.40","41,469.70","25,788,158.50","8,974.10","1,366,623.30","75,258.10","15,902.00","1,631.80"
2015-10-02,1140.8,"1,014.70","136,639.00",750.4,"1,506.00","1,106.60","74,831.00","7,253.30","3,414.20","4,278.20",16735943.3,"4,190.00","41,612.30","25,641,778.50","8,932.20","1,341,191.20","75,478.30","15,721.50","1,622.70"
2015-10-09,1151.6,"1,011.90","138,508.40",751.3,"1,488.70","1,105.40","74,550.30","7,302.40","3,354.10","4,319.10",15486044.4,"4,229.50","40,903.10","25,564,410.00","9,011.90","1,321,092.70","70,875.00","15,367.00","1,570.80"
2015-10-16,1180.9,"1,037.60","140,993.50",764.4,"1,526.40","1,122.80","76,498.40","7,501.90","3,420.20","4,427.40",15959187.8,"4,337.40","41,666.30","26,309,338.00","9,365.10","1,335,446.90","72,410.10","15,449.40","1,624.30"
2015-10-23,1161.3,"1,054.20","140,824.80",756.9,"1,529.40","1,136.40","75,514.90","7,369.30","3,382.00","4,352.60",15825515.0,"4,264.80","41,345.10","25,910,971.30","9,322.30","1,320,271.60","72,258.30","15,852.60","1,608.80"
2015-10-30,1142.4,"1,036.80","137,881.60",739.6,"1,493.70","1,127.40","74,722.30","7,216.50","3,329.80","4,284.30",15649052.7,"4,195.60","40,690.50","25,515,529.60","9,183.60","1,304,186.70","72,610.60","15,792.50","1,599.50"
2015-11-06,1088.9,"1,014.20","134,130.70",724.1,"1,449.20","1,095.20","71,974.40","6,916.40","3,183.30","4,083.60",14937530.2,"3,999.40","39,013.10","24,352,159.60","8,741.70","1,256,786.60","70,232.70","15,449.20","1,548.50"
2015-11-13,1081.5,"1,008.30","132,927.20",711.2,"1,442.00","1,091.30","71,472.00","6,893.60","3,095.50","4,056.10",14868462.0,"3,972.50","38,874.50","24,245,067.00","8,468.30","1,265,863.30","72,226.40","15,568.10","1,519.00"
2015-11-20,1081.8,"1,015.70","132,849.70",712,"1,442.20","1,102.50","71,511.30","6,904.90","3,063.50","4,056.80",14736680.3,"3,973.20","38,678.00","24,310,167.80","8,470.20","1,247,971.70","69,794.20","15,104.60","1,494.50"
2015-11-27,1057.4,997.6,"129,869.90",702.7,"1,412.90","1,088.60","70,705.40","6,763.90","3,092.60","3,969.50",14550881.4,"3,883.60","37,949.00","23,775,639.00","8,279.60","1,222,195.80","70,268.80","15,228.50","1,469.80"
2015-12-04,1079.3,993,"132,952.80",714.7,"1,445.00","1,079.90","72,010.30","6,903.80","3,115.30","4,049.70",14914155.8,"3,964.00","38,615.60","24,261,540.00","8,444.10","1,256,354.90","73,540.10","15,482.00","1,469.80"
2015-12-11,1072.5,975.5,"129,568.70",704.9,"1,474.20","1,054.50","72,068.80","6,929.00","3,197.80","4,023.70",15149062.5,"3,939.30","38,787.00","24,131,250.00","8,397.80","1,275,942.50","75,496.30","16,898.10","1,491.50"
2015-12-18,1062.5,980.4,"129,008.80",713.2,"1,479.20","1,057.00","70,408.40","6,886.60","3,090.70","3,989.50",14765562.5,"3,902.60","38,425.30","23,942,375.00","8,319.50","1,253,367.50","75,369.80","16,039.90","1,480.60"
2015-12-25,1068.3,981.7,"129,162.10",718,"1,479.30","1,061.50","70,542.40","6,917.80","3,123.20","4,007.90",14550633.3,"3,923.70","38,540.30","24,069,809.00","8,359.70","1,253,687.50","74,583.60","16,257.30","1,479.40"
2016-01-01,1060.0,971.5,"127,846.60",715,"1,472.20","1,049.40","70,437.50","6,881.50","3,098.90","3,979.20",14696900.0,"3,893.40","38,228.90","23,812,900.00","8,298.20","1,248,870.80","77,838.20","16,495.00","1,455.00"
2016-01-08,1101.9,"1,012.00","129,797.90",759,"1,555.00","1,099.00","73,731.40","7,267.30","3,321.20","4,139.10",15341057.6,"4,047.10","40,051.20","24,764,078.80","8,625.80","1,331,056.80","82,438.20","17,823.60","1,575.70"
2016-01-15,1093.8,998.8,"127,717.20",766.1,"1,587.10","1,092.70","74,256.60","7,189.70","3,333.40","4,101.00",15328906.3,"4,017.50","39,785.20","24,518,593.80","8,563.70","1,334,659.40","85,126.00","18,372.50","1,597.70"
2016-01-22,1096.3,"1,013.80","129,927.60",766.9,"1,550.90","1,112.60","74,090.40","7,213.70","3,296.60","4,113.80",15132635.0,"4,026.50","39,495.70","24,550,518.80","8,583.40","1,313,724.10","86,055.60","18,069.50","1,564.70"
2016-01-29,1111.8,"1,025.40","134,472.20",781.7,"1,560.20","1,136.50","75,463.90","7,309.10","3,286.40","4,169.60",15224989.2,"4,083.40","39,646.80","24,715,314.00","8,705.50","1,348,502.20","83,935.30","17,686.90","1,570.30"
2016-02-05,1150.4,"1,032.70","134,487.40",794.9,"1,596.90","1,141.70","78,016.10","7,560.00","3,359.90","4,313.90",15694225.1,"4,225.20","40,883.40","25,648,203.60","9,004.40","1,387,000.00","89,031.70","18,379.30","1,625.50"
2016-02-12,1239.8,"1,102.40","140,352.10",856.5,"1,715.30","1,210.60","84,502.60","8,149.70","3,636.80","4,650.10",16698192.8,"4,553.60","44,110.30","27,667,500.80","9,705.10","1,495,572.40","97,124.90","19,632.20","1,745.90"
